"Phi [deg]"	"mag(rETheta) [V] - Freq='1.5GHz' Theta='90.0000000000002deg'"
176	0.72317651111981
177	0.722455064871734
178	0.725167433203212
179	0.731580001509626
180	0.741849690663685
181	0.756012879090421
182	0.773984450132526
183	0.795566562787398
184	0.820464952084189
185	0.848309574775669
186	0.878676385893199
187	0.911107724220353
188	0.945129782690715
189	0.980266577633179
190	1.01605050995644
191	1.05202999328423
192	1.08777476519873
193	1.12287948447013
194	1.15696612627114
195	1.18968557194016
196	1.22071867983546
197	1.24977703246209
198	1.27660348556865
199	1.30097259548813
200	1.3226909679017
201	1.34159755044113
202	1.35756387958954
203	1.37049428636653
204	1.38032606314813
205	1.38702959408888
206	1.39060845282143
207	1.39109947252683
208	1.38857279438343
209	1.38313190015975
210	1.37491363263559
211	1.36408820282481
212	1.35085917467155
213	1.33546340482489
214	1.31817089589629
215	1.29928449480516
216	1.27913933213304
217	1.25810185323794
218	1.23656823819909
219	1.21496194931012
220	1.19373009021758
221	1.1733382245972
222	1.15426330638333
223	1.13698444581964
224	1.12197140415596
225	1.1096709920132
226	1.10049193269383
227	1.09478918986392
228	1.09284914945173
229	1.09487725877395
230	1.1009896461274
231	1.11120982602168
232	1.12547090310531
233	1.14362288784819
234	1.16544403777609
235	1.19065470797358
236	1.2189321016448
237	1.24992451429088
238	1.28326405059464
239	1.31857723272747
240	1.35549331188766
241	1.39365038708477
242	1.43269961441973
243	1.47230787162512
244	1.51215925327641
245	1.55195573915096
246	1.59141732371978
247	1.630281833902
248	1.66830460408047
249	1.70525812652128
250	1.7409317533663
251	1.77513149320143
252	1.80767991994687
253	1.8384161932787
254	1.8671961767722
255	1.89389263137779
256	1.91839545678134
257	1.94061195090642
258	1.96046705766531
259	1.97790357455003
260	1.99288229434851
261	2.00538205881732
262	2.01539970623123
263	2.02294989909743
264	2.02806482273636
265	2.03079374969772
266	2.03120246893594
267	2.02937258218877
268	2.02540067299406
269	2.01939735619429
270	2.01148621760203
271	2.00180265476259
272	1.99049263051608
273	1.97771135143115
274	1.96362188328073
275	1.94839371570087
276	1.93220128816598
277	1.91522248956694
278	1.89763714410782
279	1.87962549701434
280	1.86136671468587
281	1.84303741536417
282	1.82481024799566
283	1.80685253851044
284	1.78932502393826
285	1.77238069529243
286	1.75616376962617
287	1.7408088097896
288	1.72644000696453
289	1.71317063595049
290	1.70110268652849
291	1.69032666636675
292	1.68092156239705
293	1.67295493910421
294	1.66648314457123
295	1.66155158926244
296	1.65819505916917
297	1.65643802464599
298	1.65629490929758
299	1.6577702895527
300	1.66085900463568
301	1.66554616774525
302	1.67180708135665
303	1.67960707152996
304	1.6889012667929
305	1.69963435556631
306	1.71174036146609
307	1.72514247773089
308	1.73975300044349
309	1.7554733954471
310	1.77219452651316
311	1.78979706321089
312	1.80815207697127
313	1.82712182392714
314	1.8465607040308
315	1.86631637830398
316	1.88623102024608
317	1.90614267357071
318	1.92588668651255
319	1.94529719273431
320	1.96420861004504
321	1.9824571303345
322	1.9998821769395
323	2.01632780872327
324	2.0316440531599
325	2.04568815343952
326	2.0583257168979
327	2.06943175386076
328	2.07889159729203
329	2.08660169452976
330	2.09247026302303
331	2.09641780252965
332	2.09837745690761
333	2.09829521965328
334	2.0961299789195
335	2.09185340008153
336	2.08544964715958
337	2.07691494865408
338	2.06625701863383
339	2.0534943501861
340	2.03865540545064
341	2.02177773417724
342	2.00290706073744
343	1.98209638736193
344	1.95940516857451
345	1.93489861780473
346	1.90864721142115
347	1.88072645738288
348	1.85121699485107
349	1.82020508699801
350	1.78778356154229
351	1.75405324193108
352	1.71912489630833
353	1.68312171109683
354	1.64618227062274
355	1.60846399278443
356	1.57014693182111
357	1.53143781058649
358	1.49257408351166
359	1.45382775442891
360	1.41550857795811
