"Phi [deg]"	"mag(rETheta) [V] - Freq='1.5GHz' Theta='90.0000000000002deg'"
283	1.11594760142064
284	1.15087841145615
285	1.1843566135778
286	1.21605321148844
287	1.24567211232238
288	1.27295063443308
289	1.29765990987661
290	1.31960521561871
291	1.33862624664874
292	1.35459733290906
293	1.36742759702663
294	1.37706104889623
295	1.38347661451134
296	1.38668809884474
297	1.38674408513797
298	1.38372777493501
299	1.37775677392918
300	1.36898282749558
301	1.35759150587077
302	1.34380183137504
303	1.32786582773464
304	1.31006795318361
305	1.29072435332569
306	1.27018183570302
307	1.24881642544779
308	1.22703131175248
309	1.20525394255938
310	1.18393197862756
311	1.16352779257801
312	1.14451121446996
313	1.12735030806399
314	1.11250013472556
315	1.10038973602435
316	1.09140792578398
317	1.08588887274252
318	1.08409878110342
319	1.08622512281557
320	1.09236974823405
321	1.10254677624082
322	1.11668551444383
323	1.13463794199583
324	1.15618968586355
325	1.18107307528824
326	1.20898081574844
327	1.23957903591528
328	1.272518824176
329	1.30744577160265
330	1.3440073894561
331	1.38185852645549
332	1.4206650657933
333	1.46010624915151
334	1.49987597926747
335	1.53968341840789
336	1.57925314711847
337	1.61832508940551
338	1.65665435522406
339	1.69401110289883
340	1.73018048435582
341	1.76496270473434
342	1.798173204264
343	1.8296429531261
344	1.85921883824682
345	1.88676411355905
346	1.91215888133175
347	1.93530057095179
348	1.95610438243163
349	1.97450366438751
350	1.99045019985071
351	2.00391437766589
352	2.01488523207586
353	2.02337033811418
354	2.02939555538565
355	2.0330046175088
356	2.03425856875501
357	2.03323505311825
358	2.0300274640965
359	2.02474396581328
360	2.01750639775084
