"Phi [deg]"	"mag(rETheta) [V] - Freq='1.5GHz' Theta='90.0000000000002deg'"
276	2.02135151860773
277	2.01614358544401
278	2.00854576946205
279	1.99852266533523
280	1.98605640124044
281	1.97114701266927
282	1.95381266917133
283	1.93408976139801
284	1.91203286109687
285	1.88771457199302
286	1.86122529453096
287	1.83267293195062
288	1.80218256880475
289	1.76989615541286
290	1.73597223244852
291	1.70058572834737
292	1.66392785787456
293	1.62620614223877
294	1.58764455866674
295	1.54848380927116
296	1.50898167413811
297	1.46941338058661
298	1.43007187850722
299	1.39126786028507
300	1.35332930431118
301	1.31660025750441
302	1.28143851299005
303	1.24821179853253
304	1.21729209096478
305	1.18904773913678
306	1.16383324124233
307	1.14197680064014
308	1.12376617110588
309	1.10943375009654
310	1.09914229115655
311	1.09297285443941
312	1.09091657545261
313	1.09287144921118
314	1.09864465130009
315	1.10796010804165
316	1.12047029684878
317	1.13577078535791
318	1.15341588632531
319	1.17293398280136
320	1.19384145394949
321	1.21565457343519
322	1.23789915277533
323	1.26011800195784
324	1.28187646434651
325	1.30276636729052
326	1.32240874175263
327	1.34045563218388
328	1.35659126480188
329	1.37053278407324
330	1.38203071271957
331	1.39086924429936
332	1.39686644061973
333	1.39987437844497
334	1.39977926996047
335	1.39650156777126
336	1.38999605648967
337	1.38025192802053
338	1.36729283551847
339	1.35117692088683
340	1.33199681193201
341	1.3098795872312
342	1.2849867086851
343	1.25751392268912
344	1.2276911295998
345	1.19578221591892
346	1.16208483186722
347	1.12693007535698
348	1.09068200733731
349	1.05373686769247
350	1.01652177969781
351	0.979492620429438
352	0.943130595724122
353	0.907936904311548
354	0.87442474076992
355	0.843107836556173
356	0.81448487368719
357	0.789019548178173
358	0.767116900425496
359	0.749097733961903
360	0.735174255279248
