"Phi [deg]"	"mag(rETheta) [V] - Freq='0.7GHz' Theta='90.0000000000002deg'"
-23	0.55411120036478
-22	0.546194591709335
-21	0.538377631514048
-20	0.53068700168441
-19	0.523149314158152
-18	0.515790993211617
-17	0.508638156729943
-16	0.501716496697494
-15	0.495051159403821
-14	0.488666626077065
-13	0.482586594835191
-12	0.476833864971884
-11	0.471430224657652
-10	0.466396343131278
-9	0.461751668380734
-8	0.457514331170729
-7	0.453701056076593
-6	0.450327079947852
-5	0.447406077970987
-4	0.444950097254314
-3	0.442969497644386
-2	0.441472899326996
-1	0.440467136685998
0	0.439957217902015
1	0.439946289873325
2	0.440435608225279
3	0.441424512425086
4	0.442910406309856
5	0.444888744636291
6	0.447353026537442
7	0.450294796994734
8	0.45370365757707
9	0.457567287746854
10	0.461871477978987
11	0.466600175787379
12	0.471735545517499
13	0.477258042463374
14	0.48314650152782
15	0.489378240291406
16	0.495929176013254
17	0.502773955776003
18	0.509886098723673
19	0.517238149134675
20	0.524801838926438
21	0.532548258101771
22	0.540448031613973
23	0.548471501138704
24	0.556588910284162
25	0.564770591834706
26	0.572987155694052
27	0.581209676260611
28	0.5894098780189
29	0.597560318158301
30	0.605634565027345
31	0.613607371193826
32	0.621454839806966
33	0.629154582848744
34	0.636685869721403
35	0.644029764453978
36	0.651169249631985
37	0.658089334973543
38	0.664777148306554
39	0.671222006561869
40	0.677415464304348
41	0.6833513372964
42	0.689025698645395
43	0.694436845245257
44	0.699585232499079
45	0.704473375716196
46	0.709105717121578
47	0.713488458099662
48	0.717629357113655
49	0.721537494681705
50	0.725223007831066
51	0.72869679755912
52	0.731970213965991
53	0.735054724839386
54	0.737961574514557
55	0.740701440743794
56	0.743284098033595
57	0.745718096391081
58	0.748010464619919
59	0.750166447188367
60	0.752189283242616
61	0.754080035560439
62	0.755837476156016
63	0.757458033898398
64	0.758935807951481
65	0.760262649152799
66	0.76142830969936
67	0.762420659778889
68	0.763225968147228
69	0.76382924216907
70	0.764214621556828
71	0.764365818990277
72	0.764266599988217
73	0.763901293824934
74	0.763255326914948
75	0.762315769892524
76	0.761071889541765
77	0.759515696737363
78	0.757642481582585
79	0.755451326929385
80	0.752945591390565
81	0.750133352769668
82	0.747027802516175
83	0.74364758135274
84	0.74001704562791
85	0.736166453256763
86	0.732132057387919
87	0.727956095279298
88	0.723686659419854
89	0.719377437889165
90	0.715087311535583
91	0.710879797048373
92	0.706822327690182
93	0.702985367617615
94	0.699441361558178
95	0.696263529207319
96	0.693524522928893
97	0.691294977777628
98	0.689641993782117
99	0.688627600781579
100	0.688307264605764
101	0.688728498644974
102	0.689929645637982
103	0.691938889975492
104	0.694773550781522
105	0.698439691080808
106	0.702932059842747
107	0.708234363555932
108	0.714319844445702
109	0.721152125598551
110	0.728686270731294
111	0.736869999062514
112	0.745644993849387
113	0.754948246086886
114	0.764713381572957
115	0.7748719287201
116	0.785354494829757
117	0.796091828902505
118	0.807015758572667
119	0.818059996877555
120	0.829160821030778
121	0.840257630125481
122	0.851293391866054
123	0.862214990229487
124	0.872973486644761
125	0.883524307108409
126	0.893827366863522
127	0.90384714306225
128	0.913552704375564
129	0.922917704941107
130	0.931920348452007
131	0.940543326662756
132	0.948773735179217
133	0.956602968149294
134	0.964026592408361
135	0.971044200779579
136	0.97765924359724
137	0.983878837118819
138	0.989713547320651
139	0.995177147630184
140	1.00028634942625
141	1.00506050462388
142	1.00952128033178
143	1.01369230640293
144	1.01759879765835
145	1.02126715361275
146	1.02472453962192
147	1.02799845445678
148	1.03111629033197
149	1.0341048923233
150	1.03699012484347
151	1.03979645335721
152	1.04254654976437
153	1.04526092982802
154	1.04795763065754
155	1.05065193557193
156	1.05335615268224
157	1.05607945227798
158	1.05882776663198
159	1.0616037542148
160	1.06440682860699
161	1.06723325069323
162	1.07007628109258
163	1.07292638829326
164	1.07577150667717
165	1.07859733758228
166	1.08138768578608
167	1.08412482331127
168	1.08678987224781
169	1.08936319833316
170	1.09182480730346
171	1.09415473648264
172	1.09633343467183
173	1.09834212409439
174	1.1001631389005
175	1.10178023550488
176	1.10317887078967
177	1.10434644492932
178	1.10527250626945
179	1.10594891630672
180	1.10636997336971
