"Phi [deg]"	"ang_rad(rETheta) [rad] - Freq='0.7GHz' Theta='90.0000000000002deg'"
-40	0.102373646840779
-39	0.0798749632618032
-38	0.0574082533241488
-37	0.0349243114245788
-36	0.0123729913256883
-35	-0.0102957306946634
-34	-0.0331308247597005
-33	-0.0561794032258303
-32	-0.0794860363683955
-31	-0.103092180019673
-30	-0.127035707172074
-29	-0.151350535953486
-28	-0.176066347031604
-27	-0.201208384235186
-26	-0.226797332862639
-25	-0.25284927069322
-24	-0.279375687068597
-23	-0.306383565548976
-22	-0.333875525569565
-21	-0.361850018253328
-20	-0.390301571114596
-19	-0.419221075868277
-18	-0.448596113001754
-17	-0.47841130623462
-16	-0.508648699546701
-15	-0.539288149151331
-14	-0.57030772267178
-13	-0.601684097872245
-12	-0.633392953612962
-11	-0.665409346236797
-10	-0.697708065331017
-9	-0.730263963709068
-8	-0.763052257478319
-7	-0.796048793151417
-6	-0.829230279869228
-5	-0.862574485883565
-4	-0.896060399454742
-3	-0.929668355217697
-2	-0.963380127836189
-1	-0.997178995382333
0	-1.03104977534394
1	-1.06497883647809
2	-1.09895408990705
3	-1.13296496290709
4	-1.16700235879198
5	-1.20105860615926
6	-1.23512740057069
7	-1.26920374149555
8	-1.30328386707347
9	-1.33736518896569
10	-1.37144622926905
11	-1.40552656117376
12	-1.4396067547561
13	-1.47368832901236
14	-1.50777371095785
15	-1.54186620233042
16	-1.57596995414615
17	-1.61008994904747
18	-1.6442319910539
19	-1.67840270196484
20	-1.71260952326567
21	-1.74686072194865
22	-1.78116539817823
23	-1.81553349221015
24	-1.84997578742725
25	-1.88450390580239
26	-1.91913029157018
27	-1.95386817842796
28	-1.98873153524614
29	-2.02373498511515
30	-2.05889369266397
31	-2.09422321503201
32	-2.12973931273221
33	-2.16545771796705
34	-2.20139385977746
35	-2.23756254770254
36	-2.27397761833689
37	-2.31065155215682
38	-2.34759507104662
39	-2.38481672983217
40	-2.42232251752149
41	-2.4601154855521
42	-2.49819542087612
43	-2.53655858097186
44	-2.57519750576981
45	-2.61410091807747
46	-2.65325371959489
47	-2.69263708438485
48	-2.73222864615426
49	-2.77200277042285
50	-2.81193089808358
51	-2.85198194339945
52	-2.89212272739828
53	-2.93231842702515
54	-2.97253302123053
55	-3.01272971720633
56	-3.0528713429276
57	-3.09292069565632
58	-3.13284083975602
59	3.11058995644806
60	3.07103680158473
61	3.03171988488295
62	2.99267315421407
63	2.95392957012635
64	2.9155210859452
65	2.87747865403927
66	2.83983225135893
67	2.80261091784694
68	2.76584280201728
69	2.72955520880702
70	2.69377464565324
71	2.65852686357819
72	2.62383689084067
73	2.58972905740891
74	2.55622700911648
75	2.52335371087724
76	2.49113143876231
77	2.45958176109014
78	2.42872550896183
79	2.39858273690052
80	2.36917267443832
81	2.34051366964966
82	2.31262312576695
83	2.28551743214283
84	2.25921189095132
85	2.2337206411548
86	2.20905658140821
87	2.18523129372972
88	2.16225496993741
89	2.14013634303175
90	2.11888262588795
91	2.09849945980243
92	2.07899087560185
93	2.06035927015696
94	2.04260540123071
95	2.02572840361161
96	2.00972582942126
97	1.99459371531994
98	1.98032667905113
99	1.96691804735297
100	1.95436001671525
101	1.94264384777758
102	1.93176009335681
103	1.92169885918056
104	1.91245009541706
105	1.90400391606703
106	1.89635094226389
107	1.88948266456049
108	1.88339181840955
109	1.87807276631223
110	1.87352187954695
111	1.86973791201983
112	1.86672235860504
113	1.86447979035743
114	1.86301815915722
115	1.86234906464547
116	1.86248797668108
117	1.86345440693498
118	1.865272023576
119	1.86796870323725
120	1.87157651453381
121	1.87613162729613
122	1.88167414137558
123	1.88824782837946
124	1.89589977904558
125	1.90467994825365
126	1.91464058901791
127	1.92583556639239
128	1.93831954228154
129	1.95214702298052
130	1.96737126322215
131	1.98404302397358
132	2.00220918661111
133	2.02191123377559
134	2.04318361742751
135	2.06605204742382
136	2.09053174902564
137	2.11662575434844
138	2.1443233095264
139	2.17359849429467
140	2.20440916124315
141	2.23669630527851
142	2.27038396705306
143	2.3053797551747
144	2.34157604016132
145	2.3788518295745
146	2.41707528206566
147	2.45610676381847
148	2.49580230108291
149	2.53601724434648
150	2.57660993906321
151	2.61744519806672
152	2.65839739178196
153	2.69935301073997
154	2.74021260475047
155	2.78089205720821
156	2.82132320441282
157	2.86145385289211
158	2.90124727908738
159	2.94068131421383
160	2.97974712343023
161	3.0184477847683
162	3.05679676238471
163	3.09481635348468
164	3.13253617126558
165	-3.11319359776775
166	-3.07596228879955
167	-3.03891179647141
168	-3.00199640501864
169	-2.96516901953264
170	-2.9283819619106
171	-2.89158764893811
172	-2.85473916483367
173	-2.81779074145314
174	-2.78069815935091
175	-2.74341908229454
176	-2.70591333684168
177	-2.66814314737318
178	-2.63007333564896
179	-2.59167149259191
180	-2.55290812865922
