"Phi [deg]"	"ang_rad(rETheta) [rad] - Freq='1.5GHz' Theta='90.0000000000002deg'"
298	0.560213236885142
299	0.526583852114733
300	0.492740349493217
301	0.45871671206112
302	0.424544516536787
303	0.390252657139979
304	0.355867044322774
305	0.321410280646978
306	0.286901316580098
307	0.252355090054641
308	0.217782155253976
309	0.183188308228851
310	0.148574219549932
311	0.113935087155088
312	0.0792603256912446
313	0.0445333117546455
314	0.00973120721314408
315	-0.0251751150917174
316	-0.0602210178951513
317	-0.0954478933046078
318	-0.130902780974514
319	-0.166637791983699
320	-0.202709326100743
321	-0.239177078591114
322	-0.276102843002178
323	-0.313549127927166
324	-0.351577617849924
325	-0.390247519901971
326	-0.429613848743171
327	-0.469725709861612
328	-0.510624646574018
329	-0.552343117327449
330	-0.594903167287145
331	-0.638315351697796
332	-0.68257795848946
333	-0.727676564691994
334	-0.773583946250843
335	-0.820260344758795
336	-0.867654078447014
337	-0.915702469520774
338	-0.964333046516405
339	-1.01346496960207
340	-1.0630106192637
341	-1.11287728498751
342	-1.16296889047442
343	-1.21318769540848
344	-1.26343592038679
345	-1.31361725060746
346	-1.36363818446026
347	-1.41340920436954
348	-1.4628457582369
349	-1.51186904988257
350	-1.5604066454345
351	-1.60839290931935
352	-1.65576928824385
353	-1.70248446437543
354	-1.74849440004391
355	-1.79376229598786
356	-1.83825848380652
357	-1.8819602711954
358	-1.92485175606054
359	-1.96692362298986
360	-2.00817293301972
