"Phi [deg]"	"mag(rETheta) [V] - Freq='1.5GHz' Theta='90.0000000000002deg'"
282	0.823704747189482
283	0.836672368869673
284	0.849011928650344
285	0.860485275870849
286	0.870898405983711
287	0.880099389006136
288	0.887976186075408
289	0.89445454802035
290	0.899496094970198
291	0.903096607113736
292	0.905284507081497
293	0.906119478106111
294	0.905691134492877
295	0.904117638812851
296	0.901544141850152
297	0.898140906364618
298	0.894100965341811
299	0.889637162339694
300	0.884978430083628
301	0.880365189070249
302	0.87604379636403
303	0.872260050407339
304	0.869251861201807
305	0.867241320943468
306	0.866426543939227
307	0.86697376373324
308	0.869010251929577
309	0.872618630954079
310	0.877833076309598
311	0.884637745429289
312	0.892967553578772
313	0.902711181947971
314	0.913715993501055
315	0.925794384543027
316	0.938731032855816
317	0.952290514921852
318	0.966224837423248
319	0.980280536195643
320	0.994205113722133
321	1.00775269454181
322	1.02068886511852
323	1.03279472669272
324	1.04387022768578
325	1.05373686056241
326	1.06223981189455
327	1.06924964863902
328	1.07466361233898
329	1.07840657897157
330	1.08043172734611
331	1.08072094433283
332	1.07928498120002
333	1.07616336199547
334	1.07142403206131
335	1.06516272220345
336	1.05750199162689
337	1.0485899006177
338	1.03859825262489
339	1.02772033597229
340	1.01616808975243
341	1.00416861921091
342	0.991959996617519
343	0.979786308237934
344	0.967891950355412
345	0.956515239718121
346	0.945881485625029
347	0.936195766618564
348	0.927635752905559
349	0.920344998852419
350	0.91442717753774
351	0.909941722303664
352	0.906901267325984
353	0.90527114266865
354	0.904970996914907
355	0.905878422616925
356	0.907834281588267
357	0.910649298626544
358	0.914111430891175
359	0.917993527143781
360	0.922060853784692
